item_id,user_id,item_name,category,brand,price,condition,rating,views,purchased,recommend_score,timestamp
ITM02154,USR2283,Soccer Ball,Beauty,Puma,216.7,Used,3,32,0,0.823,57:55.5
ITM02155,USR1659,Smartphone,Books,Dell,300.05,Like New,3,971,0,0.856,57:55.5
ITM02156,USR3010,Lipstick,Home,Sony,49.38,New,3,98,0,0.107,57:55.5
ITM02157,USR9590,Lipstick,Toys,Dell,171.99,Like New,1,984,0,0.558,57:55.5
ITM02158,USR2733,Novel Book,Home,Adidas,49.4,Like New,3,759,0,0.809,57:55.5
ITM02159,USR3125,Sneakers,Home,Dell,480.96,New,1,773,0,0.128,57:55.5
ITM02160,USR3171,Desk Lamp,Home,Sony,404.59,Refurbished,5,191,1,0.1,57:55.5
ITM02161,USR9266,Smartphone,Toys,LG,232.52,Refurbished,4,541,0,0.817,57:55.5
ITM02162,USR4471,Desk Lamp,Beauty,Puma,115.68,New,5,48,1,0.797,57:55.5
ITM02163,USR6624,Lipstick,Beauty,Apple,467.06,Refurbished,1,250,0,0.449,57:55.5
ITM02164,USR9691,Sneakers,Fashion,Sony,175.58,Refurbished,1,226,1,0.11,57:55.5
ITM02165,USR9329,Sneakers,Beauty,IKEA,84.69,Refurbished,4,272,0,0.516,57:55.5
ITM02166,USR3097,Soccer Ball,Fashion,Dell,283.77,Used,2,665,0,0.395,57:55.5
ITM02167,USR6068,Smartwatch,Books,Chanel,472.17,Refurbished,2,485,1,0.519,57:55.5
ITM02168,USR7397,Wireless Headphones,Sports,LG,6.9,Used,2,328,1,0.44,57:55.5
ITM02169,USR3757,Sneakers,Toys,Apple,122.87,New,3,797,1,0.569,57:55.5
ITM02170,USR4920,Wireless Headphones,Sports,Adidas,469.53,New,2,180,0,0.727,57:55.5
ITM02171,USR9186,Desk Lamp,Beauty,Adidas,89.69,Used,3,814,1,0.775,57:55.5
ITM02172,USR2900,Smartphone,Books,Dell,61.06,Like New,3,665,0,0.649,57:55.5
ITM02173,USR3610,Soccer Ball,Toys,Nike,287.24,Refurbished,2,746,0,0.199,57:55.5
ITM02174,USR7900,Lipstick,Beauty,Samsung,431.61,New,2,23,0,0.397,57:55.5
ITM02175,USR2449,Desk Lamp,Home,IKEA,241.17,New,4,930,1,0.071,57:55.5
ITM02176,USR9738,Smartphone,Beauty,Dell,497.31,Refurbished,4,963,0,0.452,57:55.5
ITM02177,USR6017,Lipstick,Sports,Puma,341.19,Refurbished,3,606,0,0.97,57:55.5
ITM02178,USR8999,Desk Lamp,Home,LG,41.67,Like New,4,370,0,0.642,57:55.5
ITM02179,USR7052,Smartwatch,Sports,Chanel,496.45,New,3,245,0,0.155,57:55.5
ITM02180,USR3096,Wireless Headphones,Sports,Adidas,206.91,New,1,802,0,0.269,57:55.5
ITM02181,USR9895,Novel Book,Home,Nike,147.26,Used,3,160,0,0.065,57:55.5
ITM02182,USR7404,Wireless Headphones,Toys,LG,281.15,New,3,373,0,0.182,57:55.5
ITM02183,USR4331,Smartwatch,Books,Sony,155.63,Used,4,285,0,0.488,57:55.5
ITM02184,USR8462,Backpack,Electronics,Nike,47.8,Like New,1,521,1,0.345,57:55.5
ITM02185,USR6105,Sneakers,Electronics,Puma,5.71,New,5,450,0,0.204,57:55.5
ITM02186,USR3978,Smartphone,Sports,Adidas,227.54,New,5,697,0,0.147,57:55.5
ITM02187,USR3839,Wireless Headphones,Sports,Nike,419.25,Refurbished,5,807,0,0.656,57:55.5
ITM02188,USR4384,Soccer Ball,Toys,Dell,288.3,Used,1,647,0,0.558,57:55.5
ITM02189,USR1685,Sneakers,Books,Samsung,499.61,Used,2,622,0,0.843,57:55.5
ITM02190,USR8531,Soccer Ball,Books,Dell,146.99,Like New,1,581,1,0.183,57:55.5
ITM02191,USR5283,Soccer Ball,Home,Adidas,143.83,Used,4,136,0,0.848,57:55.5
ITM02192,USR8736,Wireless Headphones,Fashion,Sony,84.08,New,3,96,0,0.578,57:55.5
ITM02193,USR8710,Bluetooth Speaker,Sports,Chanel,86.21,Refurbished,3,119,0,0.266,57:55.5
ITM02194,USR2619,Lipstick,Sports,Puma,146.17,New,4,374,1,0.274,57:55.5
ITM02195,USR7868,Smartphone,Sports,Adidas,397.46,Refurbished,4,274,1,0.39,57:55.5
ITM02196,USR2431,Backpack,Electronics,Sony,453.35,New,3,870,0,0.46,57:55.5
ITM02197,USR5713,Backpack,Fashion,Sony,487.67,New,2,878,0,0.083,57:55.5
ITM02198,USR5998,Soccer Ball,Electronics,Samsung,119.98,Like New,2,850,0,0.842,57:55.5
ITM02199,USR1162,Novel Book,Electronics,Adidas,441.24,New,2,177,0,0.122,57:55.5
ITM02200,USR2974,Smartphone,Toys,Adidas,167.49,New,4,873,0,0.483,57:55.5
ITM02201,USR4291,Bluetooth Speaker,Books,Puma,60.86,Refurbished,3,749,0,0.383,57:55.5
ITM02202,USR9461,Smartwatch,Books,Puma,435.66,Like New,3,784,0,0.512,57:55.5
ITM02203,USR1631,Wireless Headphones,Fashion,Nike,319.87,Refurbished,3,277,1,0.887,57:55.5
ITM02204,USR1905,Soccer Ball,Fashion,IKEA,86.54,Like New,1,138,0,0.989,57:55.5
ITM02205,USR3014,Novel Book,Fashion,LG,217.77,New,1,874,1,0.02,57:55.5
ITM02206,USR8896,Backpack,Sports,Puma,147.19,Used,5,132,0,0.393,57:55.5
ITM02207,USR1204,Wireless Headphones,Home,Adidas,369.71,New,1,44,0,0.818,57:55.5
ITM02208,USR1581,Backpack,Sports,IKEA,229.44,New,2,123,0,0.327,57:55.5
ITM02209,USR6675,Desk Lamp,Electronics,Sony,494.69,Like New,2,136,0,0.649,57:55.5
ITM02210,USR6347,Novel Book,Books,Adidas,32.1,New,2,367,0,0.992,57:55.5
ITM02211,USR3643,Backpack,Electronics,Chanel,180.73,Used,2,373,0,0.647,57:55.5
ITM02212,USR9017,Backpack,Sports,Nike,243.54,Refurbished,5,126,0,0.111,57:55.5
ITM02213,USR3297,Novel Book,Toys,LG,254.05,New,2,439,0,0.843,57:55.5
ITM02214,USR1874,Novel Book,Beauty,IKEA,161.39,Refurbished,4,787,1,0.967,57:55.5
ITM02215,USR6560,Desk Lamp,Beauty,Puma,365.97,Like New,4,576,0,0.713,57:55.5
ITM02216,USR1689,Desk Lamp,Toys,Samsung,438,Used,4,808,0,0.419,57:55.5
ITM02217,USR5000,Novel Book,Toys,Adidas,469.67,New,1,744,0,0.948,57:55.5
ITM02218,USR1671,Lipstick,Sports,Sony,403.52,Refurbished,3,51,1,0.969,57:55.5
ITM02219,USR8927,Lipstick,Sports,IKEA,426.04,New,5,137,0,0.935,57:55.5
ITM02220,USR2171,Backpack,Home,LG,277.52,Used,4,158,0,0.412,57:55.5
ITM02221,USR6591,Backpack,Beauty,Adidas,413.81,New,4,56,0,0.79,57:55.5
ITM02222,USR7342,Soccer Ball,Beauty,LG,155.23,Used,2,593,0,0.654,57:55.5
ITM02223,USR2449,Backpack,Sports,Nike,202.25,Refurbished,4,744,0,0.18,57:55.5
ITM02224,USR3539,Wireless Headphones,Toys,IKEA,161.87,Like New,2,428,0,0.536,57:55.5
ITM02225,USR4959,Bluetooth Speaker,Fashion,Samsung,236.36,New,2,443,0,0.748,57:55.5
ITM02226,USR7285,Sneakers,Toys,Adidas,146.36,Refurbished,3,911,0,0.896,57:55.5
ITM02227,USR6432,Smartwatch,Fashion,IKEA,481,Used,1,964,0,0.863,57:55.5
ITM02228,USR5260,Soccer Ball,Toys,Apple,159.86,Like New,2,326,0,0.155,57:55.5
ITM02229,USR3361,Bluetooth Speaker,Books,Nike,53.53,New,2,640,0,0.488,57:55.5
ITM02230,USR7164,Novel Book,Home,Dell,265.77,New,3,638,0,0.478,57:55.5
ITM02231,USR4670,Desk Lamp,Books,Sony,33.26,Refurbished,2,829,1,0.899,57:55.5
ITM02232,USR2753,Smartwatch,Home,Sony,59.72,Used,5,80,0,0.002,57:55.5
ITM02233,USR9100,Lipstick,Home,Puma,113.6,Refurbished,1,474,0,0.739,57:55.5
ITM02234,USR2938,Bluetooth Speaker,Sports,Apple,234.85,New,5,377,0,0.619,57:55.5
ITM02235,USR9562,Smartwatch,Sports,IKEA,219.46,New,4,869,0,0.922,57:55.5
ITM02236,USR6976,Smartwatch,Home,Apple,400.85,Refurbished,1,919,0,0.457,57:55.5
ITM02237,USR7588,Bluetooth Speaker,Fashion,Samsung,371.04,Like New,4,333,1,0.658,57:55.5
ITM02238,USR9616,Novel Book,Sports,Dell,216.03,New,2,175,0,0.973,57:55.5
ITM02239,USR7304,Bluetooth Speaker,Beauty,Nike,170.18,Refurbished,3,657,0,0.744,57:55.5
ITM02240,USR8345,Sneakers,Toys,Puma,161.65,Refurbished,5,441,1,0.067,57:55.5
ITM02241,USR8875,Soccer Ball,Books,IKEA,388.13,Like New,4,126,0,0.168,57:55.5
ITM02242,USR7633,Desk Lamp,Beauty,Sony,30.78,Refurbished,2,694,1,0.821,57:55.5
ITM02243,USR1597,Smartwatch,Toys,Samsung,11.35,Refurbished,5,219,0,0.335,57:55.5
ITM02244,USR4062,Soccer Ball,Books,Puma,398.79,Like New,5,948,0,0.706,57:55.5
ITM02245,USR3336,Desk Lamp,Fashion,Adidas,241.19,New,4,278,0,0.7,57:55.5
ITM02246,USR1572,Smartphone,Home,Chanel,69.79,Used,2,485,0,0.994,57:55.5
ITM02247,USR8521,Lipstick,Beauty,Samsung,121.61,Refurbished,3,595,1,0.47,57:55.5
ITM02248,USR7171,Backpack,Fashion,Samsung,466.59,Used,4,935,1,0.738,57:55.5
ITM02249,USR8097,Lipstick,Electronics,Puma,430.45,Refurbished,5,995,0,0.049,57:55.5
ITM02250,USR3090,Smartwatch,Beauty,LG,356.34,Used,5,141,1,0.463,57:55.5
ITM02251,USR7566,Backpack,Beauty,Nike,243.7,Like New,1,846,0,0.187,57:55.5
ITM02252,USR5624,Backpack,Books,Puma,262.56,Refurbished,2,607,1,0.841,57:55.5
ITM02253,USR2633,Novel Book,Sports,Adidas,487.75,Refurbished,1,877,1,0.84,57:55.5
ITM02254,USR2517,Backpack,Electronics,Adidas,483.06,New,3,706,0,0.236,57:55.5
ITM02255,USR4648,Soccer Ball,Beauty,Sony,111.56,New,4,110,0,0.318,57:55.5
ITM02256,USR2537,Smartwatch,Home,IKEA,406.5,New,5,52,1,0.702,57:55.5
ITM02257,USR4137,Wireless Headphones,Beauty,Dell,102.64,Used,2,615,0,0.738,57:55.5
ITM02258,USR7985,Bluetooth Speaker,Books,Puma,110.7,New,5,613,1,0.658,57:55.5
ITM02259,USR1097,Lipstick,Books,Samsung,339.67,Like New,1,654,0,0.997,57:55.5
ITM02260,USR4750,Backpack,Beauty,Dell,205.48,Like New,1,713,0,0.869,57:55.5
ITM02261,USR9535,Sneakers,Home,Sony,466.11,Used,4,970,0,0.417,57:55.5
ITM02262,USR9174,Bluetooth Speaker,Books,Apple,49.06,Like New,2,319,0,0.327,57:55.5
ITM02263,USR9103,Smartwatch,Beauty,Dell,258.21,Refurbished,2,199,0,0.597,57:55.5
ITM02264,USR6413,Sneakers,Sports,Chanel,459.67,Used,4,796,0,0.818,57:55.5
ITM02265,USR5666,Lipstick,Beauty,Puma,452.54,Used,1,729,0,0.475,57:55.5
ITM02266,USR1610,Soccer Ball,Fashion,Chanel,82.48,New,1,46,1,0.738,57:55.5
ITM02267,USR2727,Smartwatch,Books,Adidas,186.49,Used,1,505,0,0.019,57:55.5
ITM02268,USR2854,Novel Book,Toys,Apple,311.47,New,5,540,1,0.926,57:55.5
ITM02269,USR6055,Sneakers,Fashion,Puma,83.9,Like New,3,514,0,0.774,57:55.5
ITM02270,USR3324,Bluetooth Speaker,Books,Samsung,484.17,Like New,1,895,0,0.394,57:55.5
ITM02271,USR6774,Soccer Ball,Fashion,Apple,457.8,New,3,17,1,0.384,57:55.5
ITM02272,USR7519,Desk Lamp,Home,Puma,87.64,New,3,315,0,0.103,57:55.5
ITM02273,USR2749,Backpack,Fashion,Chanel,64.97,New,2,436,1,0.816,57:55.5
ITM02274,USR1781,Novel Book,Books,Chanel,47.28,Used,4,388,0,0.769,57:55.5
ITM02275,USR8548,Backpack,Home,IKEA,455.17,Refurbished,5,77,0,0.63,57:55.5
ITM02276,USR7823,Desk Lamp,Fashion,Samsung,100.84,Like New,3,978,1,0.101,57:55.5
ITM02277,USR3105,Wireless Headphones,Fashion,Chanel,211.06,New,5,899,0,0.262,57:55.5
ITM02278,USR4867,Sneakers,Fashion,LG,227.18,Refurbished,2,371,0,0.459,57:55.5
ITM02279,USR8193,Wireless Headphones,Books,LG,301.51,Like New,1,165,0,0.266,57:55.5
ITM02280,USR5976,Sneakers,Sports,Chanel,40.51,Like New,3,609,1,0.434,57:55.5
ITM02281,USR3113,Smartwatch,Sports,IKEA,117.25,Refurbished,4,617,1,0.226,57:55.5
ITM02282,USR6879,Wireless Headphones,Sports,Adidas,466.09,New,2,24,0,0.35,57:55.5
ITM02283,USR4970,Desk Lamp,Home,Adidas,454.66,Used,5,712,1,0.652,57:55.5
ITM02284,USR8264,Smartphone,Beauty,Puma,391.74,New,1,35,1,0.892,57:55.5
ITM02285,USR2577,Smartwatch,Fashion,Nike,14.6,Like New,5,514,1,0.385,57:55.5
ITM02286,USR3274,Soccer Ball,Toys,Puma,166.87,Like New,4,801,0,0.692,57:55.5
ITM02287,USR5869,Bluetooth Speaker,Sports,Puma,315.84,New,3,844,0,0.135,57:55.5
ITM02288,USR7744,Wireless Headphones,Home,Apple,141.22,Refurbished,4,854,1,0.541,57:55.5
ITM02289,USR3426,Smartphone,Fashion,Nike,455.25,Like New,5,461,0,0.922,57:55.5
ITM02290,USR6546,Sneakers,Home,IKEA,318.78,Refurbished,5,138,1,0.028,57:55.5
ITM02291,USR7852,Soccer Ball,Toys,Apple,40.59,Refurbished,4,849,0,0.268,57:55.5
ITM02292,USR3551,Smartwatch,Sports,IKEA,454.96,Refurbished,4,574,0,0.132,57:55.5
ITM02293,USR7411,Smartphone,Sports,Apple,479.09,New,4,811,1,0.533,57:55.5
ITM02294,USR1007,Smartphone,Books,Chanel,43.47,Like New,1,709,1,0.68,57:55.5
ITM02295,USR9087,Smartphone,Home,Adidas,268.52,Like New,5,889,0,0.058,57:55.5
ITM02296,USR3555,Backpack,Sports,IKEA,155.17,Used,2,571,0,0.07,57:55.5
ITM02297,USR1475,Smartphone,Electronics,Puma,199.46,Refurbished,1,265,1,0.87,57:55.5
ITM02298,USR6416,Novel Book,Books,Sony,93.93,Used,1,333,1,0.456,57:55.5
ITM02299,USR9676,Lipstick,Toys,Apple,291.15,Like New,1,188,0,0.463,57:55.5
ITM02300,USR8239,Bluetooth Speaker,Fashion,Puma,479.2,Like New,2,63,0,0.945,57:55.5
ITM02301,USR7710,Smartwatch,Books,Samsung,254.02,Like New,4,820,1,0.32,57:55.5
ITM02302,USR6000,Lipstick,Beauty,Dell,46.04,Like New,5,279,0,0.897,57:55.5
ITM02303,USR5654,Wireless Headphones,Beauty,Apple,311.9,Refurbished,3,542,1,0.974,57:55.5
ITM02304,USR9078,Desk Lamp,Electronics,Samsung,173.41,Like New,3,171,0,0.242,57:55.5
ITM02305,USR7063,Sneakers,Fashion,Adidas,428.68,Like New,5,503,0,0.514,57:55.5
ITM02306,USR3285,Novel Book,Home,Apple,220.17,Refurbished,2,964,0,0.534,57:55.5
ITM02307,USR6223,Sneakers,Sports,Chanel,100.46,Used,3,533,0,0.866,57:55.5
ITM02308,USR7971,Novel Book,Books,Chanel,99.6,Used,1,299,1,0.304,57:55.5
ITM02309,USR4525,Novel Book,Fashion,LG,385.54,New,3,201,1,0.798,57:55.5
ITM02310,USR3822,Wireless Headphones,Toys,Puma,136.47,Used,5,135,0,0.971,57:55.5
ITM02311,USR5943,Lipstick,Books,Adidas,384.78,Refurbished,1,272,1,0.84,57:55.5
ITM02312,USR7530,Sneakers,Fashion,Nike,106.91,Like New,3,535,0,0.909,57:55.5
ITM02313,USR1258,Sneakers,Beauty,Puma,164.23,New,5,442,1,0.708,57:55.5
ITM02314,USR1282,Novel Book,Home,IKEA,235.42,Like New,2,87,0,0.904,57:55.5
ITM02315,USR2898,Novel Book,Beauty,IKEA,471.88,Used,5,31,0,0.165,57:55.5
ITM02316,USR5135,Soccer Ball,Fashion,LG,466.21,Refurbished,2,121,0,0.712,57:55.5
ITM02317,USR7629,Smartwatch,Sports,Apple,107.4,Used,1,69,0,0.732,57:55.5
ITM02318,USR4200,Desk Lamp,Home,Dell,182.32,New,5,646,1,0.439,57:55.5
ITM02319,USR6110,Desk Lamp,Fashion,Chanel,78.95,Used,4,883,0,0.08,57:55.5
ITM02320,USR8167,Soccer Ball,Fashion,IKEA,257.44,Like New,4,961,0,0.622,57:55.5
ITM02321,USR1612,Backpack,Electronics,LG,232.99,Refurbished,4,827,0,0.052,57:55.5
ITM02322,USR1687,Desk Lamp,Beauty,Adidas,450.88,Like New,4,496,0,0.382,57:55.5
ITM02323,USR4690,Sneakers,Fashion,LG,465.35,New,4,924,0,0.394,57:55.5
ITM02324,USR9804,Backpack,Toys,LG,194.87,New,2,146,0,0.999,57:55.5
ITM02325,USR3307,Smartphone,Beauty,LG,248.41,New,5,984,0,0.3,57:55.5
ITM02326,USR8133,Desk Lamp,Sports,Samsung,448.64,Refurbished,1,333,1,0.82,57:55.5
ITM02327,USR7509,Desk Lamp,Home,IKEA,404.32,Used,4,481,0,0.053,57:55.5
ITM02328,USR6906,Smartphone,Fashion,Sony,6.81,Used,4,906,0,0.53,57:55.5
ITM02329,USR3591,Smartwatch,Toys,Puma,163.43,New,1,263,1,0.537,57:55.5
ITM02330,USR8183,Desk Lamp,Home,Dell,213.78,New,1,293,1,0.629,57:55.5
ITM02331,USR6248,Backpack,Home,Dell,118.71,Refurbished,4,992,1,0.81,57:55.5
ITM02332,USR9766,Lipstick,Electronics,Puma,103.79,Used,2,429,0,0.762,57:55.5
ITM02333,USR6108,Smartwatch,Books,Nike,23.7,New,1,86,0,0.761,57:55.5
ITM02334,USR4604,Sneakers,Beauty,Nike,323.47,Like New,5,16,1,0.432,57:55.5
ITM02335,USR1669,Smartphone,Sports,Puma,134.94,Refurbished,5,728,0,0.727,57:55.5
ITM02336,USR5364,Smartwatch,Books,Apple,30.91,New,2,628,0,0.491,57:55.5
ITM02337,USR8329,Lipstick,Sports,LG,119.33,New,3,118,0,0.067,57:55.5
ITM02338,USR2283,Smartphone,Sports,Sony,401.95,Like New,2,270,0,0.89,57:55.5
ITM02339,USR1923,Desk Lamp,Beauty,Chanel,426.49,New,4,395,1,0.89,57:55.5
ITM02340,USR2125,Soccer Ball,Fashion,IKEA,244.12,New,3,979,0,0.323,57:55.5
ITM02341,USR2529,Novel Book,Books,IKEA,210.95,Like New,4,855,1,0.914,57:55.5
ITM02342,USR9438,Bluetooth Speaker,Sports,Puma,489.04,Used,5,162,0,0.758,57:55.5
ITM02343,USR4711,Sneakers,Beauty,Nike,104.28,New,1,700,1,0.401,57:55.5
ITM02344,USR9004,Soccer Ball,Beauty,Sony,111.6,Used,4,104,0,0.332,57:55.5
ITM02345,USR7274,Smartphone,Beauty,Nike,149.47,Like New,5,653,0,0.975,57:55.5
ITM02346,USR4864,Sneakers,Beauty,Adidas,90.51,Like New,2,167,0,0.713,57:55.5
ITM02347,USR8833,Novel Book,Sports,Adidas,192.79,New,4,300,1,0.379,57:55.5
ITM02348,USR7788,Soccer Ball,Sports,Chanel,455.86,Refurbished,5,28,1,0.642,57:55.5
ITM02349,USR1226,Desk Lamp,Books,Chanel,309.6,New,1,424,0,0.572,57:55.5
ITM02350,USR1264,Smartphone,Fashion,Nike,208.91,Refurbished,4,784,0,0.525,57:55.5
ITM02351,USR1645,Sneakers,Fashion,Samsung,467.53,Used,5,562,1,0.645,57:55.5
ITM02352,USR8544,Sneakers,Books,Sony,28.99,Used,4,883,1,0.538,57:55.5
ITM02353,USR6569,Sneakers,Toys,Apple,109.09,Refurbished,1,156,0,0.655,57:55.5
ITM02354,USR3990,Smartwatch,Toys,IKEA,285.11,Like New,4,324,1,0.908,57:55.5
ITM02355,USR3504,Novel Book,Books,LG,309.7,Refurbished,4,348,0,0.993,57:55.5
ITM02356,USR1587,Desk Lamp,Sports,Dell,24.58,Used,5,121,0,0.709,57:55.5
ITM02357,USR5079,Smartwatch,Books,Nike,204.5,Like New,3,956,0,0.928,57:55.5
ITM02358,USR4348,Sneakers,Home,LG,326.33,Used,4,652,1,0.858,57:55.5
ITM02359,USR7299,Bluetooth Speaker,Fashion,Sony,350.54,Like New,3,528,0,0.295,57:55.5
ITM02360,USR4831,Desk Lamp,Toys,Chanel,320.88,Used,2,821,0,0.933,57:55.5
ITM02361,USR9381,Novel Book,Fashion,Chanel,163.68,Refurbished,4,950,1,0.071,57:55.5
ITM02362,USR2715,Wireless Headphones,Books,Dell,51.29,Used,3,561,0,0.33,57:55.5
ITM02363,USR7450,Novel Book,Sports,IKEA,216.42,Refurbished,2,164,1,0.64,57:55.5
ITM02364,USR6433,Soccer Ball,Home,LG,68.73,Used,5,62,1,0.527,57:55.5
ITM02365,USR2098,Desk Lamp,Books,Adidas,474.07,New,4,340,1,0.542,57:55.5
ITM02366,USR8096,Sneakers,Toys,Samsung,240.21,New,5,666,0,0.795,57:55.5
ITM02367,USR3326,Bluetooth Speaker,Beauty,IKEA,162.04,Refurbished,2,312,0,0.195,57:55.5
ITM02368,USR7416,Soccer Ball,Electronics,LG,384.32,Refurbished,5,376,1,0.982,57:55.5
ITM02369,USR7980,Smartphone,Home,Apple,251.48,Refurbished,5,346,0,0.437,57:55.5
ITM02370,USR7763,Sneakers,Fashion,Puma,158.47,Refurbished,1,150,0,0.95,57:55.5
ITM02371,USR2674,Novel Book,Toys,LG,406.92,New,2,888,1,0.383,57:55.5
ITM02372,USR8950,Lipstick,Toys,Sony,434.24,Refurbished,5,585,0,0.602,57:55.5
ITM02373,USR9915,Backpack,Beauty,Sony,338.14,Refurbished,3,581,1,0.45,57:55.5
ITM02374,USR7049,Sneakers,Electronics,LG,28.25,Refurbished,2,977,0,0.676,57:55.5
ITM02375,USR2089,Desk Lamp,Toys,Puma,285.33,New,1,177,0,0.184,57:55.5
ITM02376,USR5578,Novel Book,Fashion,IKEA,382.83,Used,4,354,0,0.401,57:55.5
ITM02377,USR1155,Desk Lamp,Sports,Apple,72.57,New,5,514,0,0.068,57:55.5
ITM02378,USR2958,Bluetooth Speaker,Books,Samsung,118.19,Like New,3,309,0,0.598,57:55.5
ITM02379,USR7344,Sneakers,Electronics,Adidas,441.84,New,1,119,1,0.963,57:55.5
ITM02380,USR6779,Desk Lamp,Home,Apple,14.96,Refurbished,2,519,0,0.046,57:55.5
ITM02381,USR7144,Backpack,Books,Sony,377.6,Like New,5,767,0,0.66,57:55.5
ITM02382,USR6063,Bluetooth Speaker,Toys,Dell,239.52,Refurbished,1,996,1,0.775,57:55.5
ITM02383,USR4830,Desk Lamp,Beauty,Sony,226.15,Like New,1,973,0,0.213,57:55.5
ITM02384,USR9831,Backpack,Sports,Chanel,8.51,Refurbished,3,916,0,0.273,57:55.5
ITM02385,USR7659,Smartphone,Beauty,IKEA,410.6,Used,4,478,1,0.202,57:55.5
ITM02386,USR1441,Smartwatch,Sports,IKEA,183.11,Used,4,414,0,0.297,57:55.5
ITM02387,USR7040,Soccer Ball,Electronics,Dell,272.68,Used,4,587,1,0.11,57:55.5
ITM02388,USR6925,Wireless Headphones,Electronics,Samsung,340.26,Like New,2,351,1,0.37,57:55.5
ITM02389,USR8358,Smartphone,Toys,Adidas,352.8,New,1,506,1,0.369,57:55.5
ITM02390,USR5628,Soccer Ball,Toys,Dell,478.21,Used,2,195,1,0.807,57:55.5
ITM02391,USR7370,Lipstick,Electronics,Samsung,268.01,Like New,1,187,0,0.801,57:55.5
ITM02392,USR1948,Novel Book,Sports,Dell,202.86,Like New,3,450,1,0.797,57:55.5
ITM02393,USR9179,Desk Lamp,Toys,Samsung,477.08,New,3,496,1,0.567,57:55.5
ITM02394,USR7115,Novel Book,Books,Adidas,322.84,New,2,515,0,0.326,57:55.5
ITM02395,USR1459,Wireless Headphones,Fashion,IKEA,152.58,New,2,696,0,0.411,57:55.5
ITM02396,USR8568,Wireless Headphones,Books,IKEA,67.6,New,3,847,1,0.318,57:55.5
ITM02397,USR5646,Novel Book,Books,Adidas,422.06,Refurbished,5,273,0,0.582,57:55.5
ITM02398,USR1392,Soccer Ball,Beauty,Adidas,184.28,Used,4,880,1,0.938,57:55.5
ITM02399,USR2787,Desk Lamp,Home,Apple,331.93,Like New,4,52,0,0.284,57:55.5
ITM02400,USR8374,Sneakers,Beauty,Sony,238.05,Like New,3,263,0,0.459,57:55.5
ITM02401,USR2138,Wireless Headphones,Toys,Sony,103.47,Like New,4,368,0,0.655,57:55.5
ITM02402,USR5741,Backpack,Sports,Sony,302.83,Used,5,133,0,0.845,57:55.5
ITM02403,USR8418,Bluetooth Speaker,Home,Sony,35.04,Refurbished,5,994,0,0.253,57:55.5
ITM02404,USR7362,Smartwatch,Fashion,IKEA,209.6,Like New,1,225,0,0.28,57:55.5
ITM02405,USR3454,Sneakers,Books,Sony,275.57,Used,2,310,0,0.885,57:55.5
ITM02406,USR4674,Smartwatch,Electronics,Chanel,220.84,New,4,573,1,0.08,57:55.5
ITM02407,USR2377,Lipstick,Books,LG,375.59,Used,5,877,0,0.605,57:55.5
ITM02408,USR7701,Soccer Ball,Toys,Adidas,414.82,Refurbished,2,16,1,0.86,57:55.5
ITM02409,USR3597,Sneakers,Toys,Nike,386.77,New,2,741,0,0.922,57:55.5
ITM02410,USR1141,Desk Lamp,Home,Samsung,24.21,Like New,1,195,0,0.013,57:55.5
ITM02411,USR3659,Desk Lamp,Books,LG,101.09,Like New,2,763,0,0.37,57:55.5
ITM02412,USR5596,Sneakers,Sports,Sony,270.62,New,2,443,0,0.257,57:55.5
ITM02413,USR6661,Wireless Headphones,Beauty,Puma,467.74,Like New,3,303,0,0.568,57:55.5
ITM02414,USR7142,Backpack,Books,Puma,418.3,New,1,48,0,0.633,57:55.5
ITM02415,USR6626,Smartphone,Toys,Apple,422.05,Used,1,747,0,1,57:55.5
ITM02416,USR9787,Backpack,Toys,Chanel,155.09,Used,4,121,0,0.513,57:55.5
ITM02417,USR9472,Wireless Headphones,Sports,Dell,217.58,New,2,499,0,0.551,57:55.5
ITM02418,USR1423,Soccer Ball,Fashion,Nike,238,Like New,4,832,1,0.414,57:55.5
ITM02419,USR7999,Sneakers,Toys,LG,82.9,Like New,5,562,0,0.148,57:55.5
ITM02420,USR5249,Smartphone,Beauty,Chanel,20.38,Refurbished,2,469,1,0.303,57:55.5
ITM02421,USR2750,Bluetooth Speaker,Toys,Puma,473.72,New,5,41,0,0.247,57:55.5
ITM02422,USR5757,Lipstick,Beauty,Nike,124.15,Refurbished,3,456,0,0.801,57:55.5
ITM02423,USR2967,Lipstick,Home,IKEA,123.77,Used,2,534,0,0.546,57:55.5
ITM02424,USR5088,Sneakers,Fashion,Dell,46.27,Used,4,371,0,0.296,57:55.5
ITM02425,USR5178,Bluetooth Speaker,Home,Puma,464.61,Refurbished,4,182,1,0.489,57:55.5
ITM02426,USR8789,Smartwatch,Home,Apple,291.97,New,2,517,0,0.219,57:55.5
ITM02427,USR3946,Smartphone,Toys,Chanel,335.18,Used,4,657,0,0.185,57:55.5
ITM02428,USR6394,Backpack,Electronics,Puma,456.23,Used,2,869,0,0.86,57:55.5
ITM02429,USR8880,Smartwatch,Sports,IKEA,176.08,New,1,590,0,0.945,57:55.5
ITM02430,USR6075,Wireless Headphones,Electronics,IKEA,312.65,New,4,231,1,0.08,57:55.5
ITM02431,USR8230,Sneakers,Sports,Apple,24.21,Used,2,809,0,0.765,57:55.5
